,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
45806|ARID3A,0.0000000000000000024695055427105327138914057595886178742910842562896185701427676080931535550232683550467613311125876141702829406356836625766947841472398800845028651439757273681925707099972111466598129724865455521507261,Homo sapiens,ARID3A,tf,HepG2,Epithelium,Liver,1,ARID3A
36141|TP63,0.0000000000000000032895597256862811274782350362038034231809500732267297152262791049921067649420540146387374279321431449813900155284590626259812184587977840267989857165149780344539786928882024440782431994524311668627629,Homo sapiens,TP63,predicted transcription factor,None,Keratinocyte,None,0,TP63
50414|KLF11,0.000000000000000003455375239855137366134338061990325307824657192368761869464084534040636091942862718126766327245136511682551378934631236338002155246359798023105568473460847200068611415414030779183838815312269501629671,Homo sapiens,KLF11,tf,hMADS-3,Adipocyte,Adipose,1,KLF11
39350|KLF1,0.0000000000000000040504238210471516926877726138717959370744909442729469993810119764604236805581896076382748885338157748536324141972334144632487506518579793371907294761990619583918112214998776875472751831431803840403989,Homo sapiens,KLF1,predicted transcription factor,None,Erythroid Cell,None,1,KLF1
64560|SP2,0.0000000000000000043282879740456186138523793404279445742563728636311334301973530832350582927339729709512003218399008232908914618791576870636595644630549459129229836213718723186241294920137247517747954790785431791773469,Homo sapiens,SP2,predicted chromatin regulator,HEK293,Epithelium,Embryonic Kidney,1,SP2
53630|STAT5B,0.0000000000000000049598789664363185338911498456881308639638218070182817750966833963654687869294065401600903620186949777814042602864224698978177824498797498811441043477424946957347947704530629549593179888008265946526908,Homo sapiens,STAT5B,tf,None,T Lymphocyte,Blood,1,STAT5B
72366|TCF4,0.0000000000000000056407485764670459798374928105717190543123022353781969860221252649795301677097336047196244950207827517790660639327209658998007603671859307424501820889009680325712121032178071328420358371947659347605567,Homo sapiens,TCF4,tf,Gen2.2,Plasmacytoid dendritic cell,None,1,TCF4
48634|SPIB,0.0000000000000000056892193362122811538483951801126899045428926251166741541580758663818370218975464344754011706143524919568550851389848328217681720263941442595480541018184009383374621778255593177880569389536025927246429,Homo sapiens,SPIB,tf,H929,B Lymphocyte,Bone Marrow,1,SPIB
42714|ETV5,0.0000000000000000063764523829094332755685631151302827152382403141851691755290262156394123640639326667139381842328278915862507785720096297350501289556611969364648394897838891209226681349535856664904309899084320455088863,Homo sapiens,ETV5,tf,LoVo,None,Colon,1,ETV5
55355|PIAS1,0.0000000000000000073217276268149802217590412703144131510706161718036798506805059262148356524727104816737330202216851143736223179343721085864267564766956237413000589279710110521522521317806083623413121778720713332571231,Homo sapiens,PIAS1,other,VCaP,Epithelium,Prostate,1,PIAS1
68051|NFKB1,0.0000000000000000087950843706041190679947864264475523337672400718670444888099081494775985790932416848218737396268142179850804654434395758619619648036234419033500473238954432997663877670085623037177894234951622684650114,Homo sapiens,NFKB1,tf,L1236,Hodgkin Lymphoma Cell,None,1,NFKB1
55353|SUMO2,0.0000000000000000091310903803166616922485112636788684922856683340397607918259503310037976461759228910895971942678486683685282070076188251993595294716862178934570296653437836822970709018661130249453512382038252620969632,Homo sapiens,SUMO2,other,VCaP,Epithelium,Prostate,1,SUMO2
42179|MITF,0.0000000000000000095662954978105040212738455137704533886987450553517635512371469085418433063476833631619245243172719242377491743714057057473792919323185361470271553336467906142227373660863888128866314935684458333946838,Homo sapiens,MITF,tf,COLO-829,Fibroblast,Skin,1,MITF
42712|E2F3,0.000000000000000010162622277286729152119093881050050325121077310816736732829177376313904671528971091139308458534240144347143586375169531011313205543092087972033625668755492539747826743296935820107644673169160922475021,Homo sapiens,E2F3,tf,LoVo,None,Colon,1,E2F3
45920|HMGN3,0.00000000000000001224309203215885508891249230854797032013095238673752269743711464322359022663627963293506733237862273868847439418132944431236538937470597267166534029302340682004288204590690690846503820681971168450857,Homo sapiens,HMGN3,tf,K562,Erythroblast,Bone Marrow,1,HMGN3
50411|PPARG,0.000000000000000012886403383796409996742102877731497628457761761615937301907992260125404184609124281129192714133983786959284246068035604127973954972019429078961383795471709480608485719930008619967015893563987573747274,Homo sapiens,PPARG,tf,hMADS-3,Adipocyte,Adipose,1,PPARG
56901|PBX3,0.000000000000000018860890407336505079198609976058166919950749821035776324854916331677253485968715781360026333269686660988352522823247274962987829675495161706690710194994536491217681267835532867817196452361764747905999,Homo sapiens,PBX3,tf,SMMC-7721,None,Liver,1,PBX3
74663|ZNF18,0.000000000000000023569605092095977242898145818102562874861836290352613710315928506440573204818532403952734285147209510972616697252881484305956094871520818578006378890570144590613545652224321502343488787549010118964487,Homo sapiens,ZNF18,,K562,Erythroblast,Bone Marrow,1,ZNF18
46365|USF1,0.000000000000000024094931227965079820558682674242084508749374967745152556733108100831668749500300593556078114656197360252459278923348064736063945366977802115499038595588366060800837605020342852634604017393867266179763,Homo sapiens,USF1,tf,SK-N-SH_RA,Neuron,Brain,1,USF1
74907|POLR3D,0.000000000000000024231213503066255206738337416254267241291660311315346717407845155734867071719690974774146453234900229878225689171640835975165434719255560671792909884556106299379391846960692737939115969520081162328422,Homo sapiens,POLR3D,tf,THP-1,Macrophage,None,1,POLR3D
71039|ZNF143,0.000000000000000027895615496558713920440558651138311581667306388567636323420251489972928550753408542071133841226792224227458160383766936038268969150856053239939163316406209551089735987529966037257918238952320430485312,Homo sapiens,ZNF143,predicted transcription factor,MCF-7,MCF 7 Cells,None,1,ZNF143
38712|ETS2,0.000000000000000029674620328618279777823666719580146728041455030899362667968206352739245960116689455299805931292904315649853782163244431421990307070134448942215196718961228283540697714454922647047487235962772549285273,Homo sapiens,ETS2,tf,LoVo,None,Colon,1,ETS2
62715|TFAP4,0.000000000000000041443497992906243051181302848464022028170370493671542708274064487657688232482387233312677690623025709928045670399588835463231060123709324004239561211561314307512761499437412199842013393046025994078163,Homo sapiens,TFAP4,,HepG2,Epithelium,Liver,1,TFAP4
70759|OGT,0.000000000000000051255032877265755533910486987303642559485376826346968724433856667777467170355329384958271604345538540036125734545067347235275795681603588536546731752758315932267290831360267900143853345286696852738148,Homo sapiens,OGT,other,HEK293,HEK 293 Cell Line,None,1,OGT
47601|KLF5,0.000000000000000055111838591453976532016125043872201648769591594000941912282147567561296213030909799019522958820633122548046761353720976872761963675463267597904256276798673614824975124989057875248324338129978905748328,Homo sapiens,KLF5,tf,KATO III,None,Stomach,1,KLF5
49447|HIF1A,0.000000000000000061783149693753827218402660901493942167928194433415482337129718364875894910195605678181249994043999538698751705176694966249714145036365069099873660721182501436408573576762040588713040870434423608359642,Homo sapiens,HIF1A,predicted chromatin regulator,T47D,Epithelium,Mammary Gland,1,HIF1A
50898|PAX6,0.000000000000000071645989772823681322199912750463346479805314064776678091539223582908072923059252769150114025572499933552481386157904503078105721347343138951342332407048879716508091847243425626467574378847033945577378,Homo sapiens,PAX6,tf,6540 cells,Epithelium,None,1,PAX6
57640|IKZF1,0.000000000000000071916570045502058131961807298301577755159928526588558417160532604245198684100306164497389461367665586143203892910166699114468532629162968135010825026344947937765283426128724833026945774559536841447286,Homo sapiens,IKZF1,tf,Nalm6,B cell precursor,Blood,1,IKZF1
56821|TFAP2A,0.000000000000000075689436929711715101517556867094197765089259930896701872417100132850458105015560028721805434548592205008684962424391032164389342858660137869344298004499413003729056034429914047869108401991896197117598,Homo sapiens,TFAP2A,predicted transcription factor,None,Neural crest cell,Cranial,1,TFAP2A
38653|MED12,0.000000000000000082824192330995283466754784177723293159360871410386871194598338102857135781711314627394904887197912506093475378899871567102011789213862676539401409506930656956237536143734300950928516925701498757399581,Homo sapiens,MED12,predicted transcription factor,LoVo,None,Colon,1,MED12
39357|NFE2,0.00000000000000011658061375683781135317747540884480084283817387982070479400825136090328898197502341198655556723965205111798655592700819349420457650700922306812459300663445870632848980394682036908257314918336091795601,Homo sapiens,NFE2,tf,None,Erythroid Cell,None,1,NFE2
63363|C11orf30,0.00000000000000012559336661362233660100315660262145009126625787483283712888602369956898712308137305611356673866475915045496911842019376580205888672717211119658074492212011339912235622522449097158996116035166410168628,Homo sapiens,C11orf30,,K562,Erythroblast,Bone Marrow,1,C11orf30
65086|ZSCAN16,0.00000000000000013511609412213161304644466539452385174072138118801187249459069711241696604915738509285255065378733070533819475754733162983407044007599640478324062005246071269656128217554701645048912143113040966222543,Homo sapiens,ZSCAN16,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN16
76682|ASXL1,0.00000000000000016046015679872846423022010291524641853069571063179228484852291080581847237796427955842140614034877616565773942372274063195230471654285458413790053989563827435799521994019159113433415036119329839267136,Homo sapiens,ASXL1,tf,HEK293,None,None,1,ASXL1
42927|NIPBL,0.0000000000000001819460131236841232443087841996177642529999628791634082417656605709294917068997252206265577603780402436237670908869626961697261335396605936007577791619802714783512492578680947251593436542935088009826,Homo sapiens,NIPBL,not sure,GP5d,None,Colon,1,NIPBL
62632|ZNF76,0.00000000000000028492914013248632412241875757426524704038201176568744262017057082870096377873342619075332792106358049473105287133911148949152954062622758329690356097160370716446941396181625002073983230529500579152019,Homo sapiens,ZNF76,predicted transcription factor,HEK293,Epithelium,Embryonic Kidney,1,ZNF76
45767|HCFC1,0.00000000000000029440570711248180053718291440981450940040374303157415826984309009545612479451250505068863326488212046047059870411248658294644255149853598341859720202881216573268564906650404870894957983393789039524936,Homo sapiens,HCFC1,tf,HeLa-S3,Epithelium,Cervix,1,HCFC1
64771|SRSF3,0.00000000000000031008960234273641250174476044787945251281625860671131436572834009290373975659838410617514848218758888076840194898218390455995529303771528330523571212148967666714376168525015647649581385391735366149028,Homo sapiens,SRSF3,,HepG2,Epithelium,Liver,1,SRSF3
45693|CTBP2,0.00000000000000045496549657892732136049386246700867429901319642076894540698411980464731156876593444180075077827823622968420841298714063455431311004885576480047113890743178897780298073592123859955924477641824137554429,Homo sapiens,CTBP2,tf,H1,Embryonic Stem Cell,Embryo,1,CTBP2
36252|NKX3-1,0.00000000000000051687305332561872004487441465226734296000774434922786115617875695326289322182869145951348004495776475801026514943003902292168684797551874914274625221714721549082491558563104400571332203164324480417486,Homo sapiens,NKX3-1,tf,LNCaP,Epithelium,Prostate,1,NKX3-1
62840|SP3,0.00000000000000060924220025268652889965957967220903680562729575239022258003877234529878847203861571715448771744274523944981917941210005992790690479733843578543424032540832209878877424617060667020615193392585690558978,Homo sapiens,SP3,tf,HEK293,Epithelium,Embryonic Kidney,1,SP3
45386|SETDB1,0.00000000000000080468503631350789072702143756586212061795026322606074983422614372317847136147604749801750786702446484250499339222551342404413184469275791133729336389428938467851178054449256083240515217540663430484904,Homo sapiens,SETDB1,cr,K562,Erythroblast,Bone Marrow,1,SETDB1
955|NANOG,0.00000000000000097840022431165954664565584432978812077404246062104506717335649459743314863648598738930425733786362513745252791698221417134806929669213411733401081164127864895898564514221140231671133497844016101312328,Homo sapiens,NANOG,tf,H1,Embryonic Stem Cell,Embryo,1,NANOG
