,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
72954|TBX5,0.024157527568615222,Homo sapiens,TBX5,tf,None,Cardiomyocyte,None,1,TBX5
77116|ZNF44,0.024163799135790476,Homo sapiens,ZNF44,tf,293T,None,None,1,ZNF44
73935|ZNF667,0.024353015781174214,Homo sapiens,ZNF667,,293T,None,None,1,ZNF667
42886|ZNF266,0.024369788660868863,Homo sapiens,ZNF266,predicted transcription factor,LoVo,None,Colon,0,ZNF266
77233|FOXR2,0.0244119478255298,Homo sapiens,FOXR2,tf,MDA-MB-468,None,Breast,0,FOXR2
77082|ZNF573,0.024474891877021232,Homo sapiens,ZNF573,tf,293T,None,None,1,ZNF573
52218|EBNA3A,0.024684742906845802,Homo sapiens,EBNA3A,other,HEK293T,Epithelium,Embryonic Kidney,0,EBNA3A
77106|ZNF492,0.02468960234099632,Homo sapiens,ZNF492,tf,293T,None,None,0,ZNF492
8525|HNRNPL,0.024704199416710537,Homo sapiens,HNRNPL,predicted transcription factor,HeLa,Epithelium,Cervix,0,HNRNPL
73091|RPA2,0.024771895274798283,Homo sapiens,RPA2,other,HeLa,Epithelium,Cervix,0,RPA2
42697|NEUROD2,0.02479397630851321,Homo sapiens,NEUROD2,tf,LoVo,None,Colon,0,NEUROD2
77363|ZNF516,0.02482528552199731,Homo sapiens,ZNF516,tf,MCF-7,None,Breast,1,ZNF516
77138|ZNF324B,0.02501108468812241,Homo sapiens,ZNF324B,tf,293T,None,None,0,ZNF324B
77122|ZNF439,0.025112278780098363,Homo sapiens,ZNF439,tf,293T,None,None,0,ZNF439
42750|ATF7,0.025168961004734702,Homo sapiens,ATF7,tf,LoVo,None,Colon,0,ATF7
54386|DKK1,0.025218164396941856,Homo sapiens,DKK1,not sure,DLD-1,Epithelium,Colon,0,DKK1
41757|ZMYND11,0.025294213791560383,Homo sapiens,ZMYND11,predicted chromatin regulator,U2OS,None,Bone,0,ZMYND11
77115|ZNF45,0.025376600916763303,Homo sapiens,ZNF45,other,293T,None,None,0,ZNF45
73934|ZNF669,0.025385453731011476,Homo sapiens,ZNF669,,293T,None,None,1,ZNF669
77040|ZNF782,0.025441183760123,Homo sapiens,ZNF782,tf,293T,None,None,0,ZNF782
47710|SOX11,0.025454987253537953,Homo sapiens,SOX11,tf,GRANTA-519,B Lymphocyte,None,0,SOX11
64313|ZNF664,0.025513904218939343,Homo sapiens,ZNF664,,HEK293,Epithelium,Embryonic Kidney,1,ZNF664
77064|ZNF675,0.025698241788740583,Homo sapiens,ZNF675,tf,293T,None,None,1,ZNF675
77186|ZIM2,0.025734552560355783,Homo sapiens,ZIM2,tf,293T,None,None,0,ZIM2
38686|SOX3,0.025807504771388268,Homo sapiens,SOX3,predicted transcription factor,LoVo,None,Colon,0,SOX3
38828|BTF3,0.02598528325207794,Homo sapiens,BTF3,tf,LoVo,None,Colon,0,BTF3
77156|ZNF235,0.025989355255782998,Homo sapiens,ZNF235,tf,293T,None,None,1,ZNF235
42867|SKI,0.02602484117138326,Homo sapiens,SKI,predicted chromatin regulator,LoVo,None,Colon,0,SKI
38780|LMX1B,0.026088533938189884,Homo sapiens,LMX1B,tf,LoVo,None,Colon,0,LMX1B
38838|LHX3,0.026160620272198898,Homo sapiens,LHX3,tf,LoVo,None,Colon,0,LHX3
77105|ZNF496,0.026185039232207608,Homo sapiens,ZNF496,tf,293T,None,None,0,ZNF496
38781|NEUROG3,0.02620702514556067,Homo sapiens,NEUROG3,tf,LoVo,None,Colon,0,NEUROG3
77093|ZNF552,0.026275515115073922,Homo sapiens,ZNF552,tf,293T,None,None,1,ZNF552
65150|SNAI1,0.026286420318168358,Homo sapiens,SNAI1,tf,HEK293,Epithelium,Embryonic Kidney,0,SNAI1
77080|ZNF587,0.02629618615406243,Homo sapiens,ZNF587,tf,293T,None,None,1,ZNF587
77145|ZNF285,0.026307143189649718,Homo sapiens,ZNF285,other,293T,None,None,0,ZNF285
76942|SRPK2,0.026426845412867883,Homo sapiens,SRPK2,other,MCF-10A,Epithelium,None,1,SRPK2
69232|CENPT,0.026433501152611893,Homo sapiens,CENPT,other,HeLa,Epithelium,Cervix,1,CENPT
64129|ILK,0.026455552931267334,Homo sapiens,ILK,,K562,Erythroblast,Bone Marrow,1,ILK
42805|ZNF281,0.026472663560213938,Homo sapiens,ZNF281,tf,LoVo,None,Colon,0,ZNF281
42862|PRDM4,0.026545357827834126,Homo sapiens,PRDM4,tf,LoVo,None,Colon,0,PRDM4
42666|HIVEP3,0.026545357827834126,Homo sapiens,HIVEP3,tf,LoVo,None,Colon,0,HIVEP3
32946|NUP98,0.02673219285386419,Homo sapiens,NUP98,other,HUES6,Embryonic Stem Cell,Embryo,1,NUP98
41726|TFAM,0.026763519766198618,Homo sapiens,TFAM,tf,HeLa,Epithelium,Cervix,0,TFAM
64308|ZNF837,0.026926121904706335,Homo sapiens,ZNF837,,HEK293,Epithelium,Embryonic Kidney,1,ZNF837
42742|PPARA,0.026972323119150876,Homo sapiens,PPARA,tf,LoVo,None,Colon,0,PPARA
77141|ZNF302,0.026992265023378648,Homo sapiens,ZNF302,tf,293T,None,None,1,ZNF302
42872|THAP4,0.02708836367256151,Homo sapiens,THAP4,tf,LoVo,None,Colon,0,THAP4
64278|ZNF592,0.02712658448389854,Homo sapiens,ZNF592,,MCF-7,Epithelium,Breast,1,ZNF592
77506|None,0.027169579565267887,Homo sapiens,None,None,None,Patient,None,0,None
71279|KAT2A,0.0271902431056949,Homo sapiens,KAT2A,cr,BGC823,human gastric cancer cells,None,1,KAT2A
42694|MSC,0.0272636095633641,Homo sapiens,MSC,tf,LoVo,None,Colon,0,MSC
77239|ZSCAN5B,0.027287857448701824,Homo sapiens,ZSCAN5B,tf,HEK293,HEK 293 Cell Line,None,0,ZSCAN5B
70103|HIST1H1B,0.02740500950115271,Homo sapiens,HIST1H1B,predicted chromatin regulator,HeLa,Epithelium,Cervix,0,HIST1H1B
"52212|HBG1, HBG2",0.027405704510443663,Homo sapiens,"HBG1, HBG2",other,HEK293T,Epithelium,Embryonic Kidney,0,"HBG1, HBG2"
73939|ZNF582,0.027544591328320323,Homo sapiens,ZNF582,,293T,None,None,1,ZNF582
65207|MZF1,0.02763990321606946,Homo sapiens,MZF1,tf,HEK293,Epithelium,Embryonic Kidney,1,MZF1
77147|ZNF283,0.02765392011481721,Homo sapiens,ZNF283,other,293T,None,None,1,ZNF283
77159|ZNF212,0.02768547309321201,Homo sapiens,ZNF212,tf,293T,None,None,1,ZNF212
76586|SIX1,0.027701627436164056,Homo sapiens,SIX1,other,None,Cortex,Kidney,1,SIX1
76844|EBF3,0.027815932664449095,Homo sapiens,EBF3,tf,SK-N-SH,None,None,1,EBF3
77051|ZNF737,0.02788139645528348,Homo sapiens,ZNF737,tf,293T,None,None,0,ZNF737
77038|ZNF785,0.027945858499357767,Homo sapiens,ZNF785,tf,293T,None,None,0,ZNF785
62880|SMARCE1,0.02802233830626505,Homo sapiens,SMARCE1,,K562,Erythroblast,Bone Marrow,1,SMARCE1
38721|CREB3L4,0.02807484018627926,Homo sapiens,CREB3L4,tf,LoVo,None,Colon,1,CREB3L4
42669|HOXA11,0.028133489791651534,Homo sapiens,HOXA11,tf,LoVo,None,Colon,0,HOXA11
32826|DNMT1,0.028133489791651534,Homo sapiens,DNMT1,cr,NCCIT,None,Embryo,0,DNMT1
73094|RAD51,0.028133489791651534,Homo sapiens,RAD51,predicted chromatin regulator,U2OS,sarcoma-derived cells,None,0,RAD51
40328|SIRT3,0.028133489791651534,Homo sapiens,SIRT3,cr,U2OS,None,Bone,0,SIRT3
42764|HOXB8,0.028133489791651534,Homo sapiens,HOXB8,tf,LoVo,None,Colon,0,HOXB8
42677|ID4,0.028133489791651534,Homo sapiens,ID4,predicted transcription factor,LoVo,None,Colon,0,ID4
42656|FOXF1,0.028133489791651534,Homo sapiens,FOXF1,predicted transcription factor,LoVo,None,Colon,0,FOXF1
42651|EVX1,0.028133489791651534,Homo sapiens,EVX1,tf,LoVo,None,Colon,0,EVX1
42826|FOXC1,0.028133489791651534,Homo sapiens,FOXC1,tf,LoVo,None,Colon,0,FOXC1
42824|ELF4,0.028133489791651534,Homo sapiens,ELF4,tf,LoVo,None,Colon,0,ELF4
42835|HOXD1,0.028133489791651534,Homo sapiens,HOXD1,tf,LoVo,None,Colon,0,HOXD1
42816|CDC5L,0.028133489791651534,Homo sapiens,CDC5L,not sure,LoVo,None,Colon,0,CDC5L
42811|BBX,0.028133489791651534,Homo sapiens,BBX,tf,LoVo,None,Colon,0,BBX
42841|MEOX2,0.028133489791651534,Homo sapiens,MEOX2,tf,LoVo,None,Colon,0,MEOX2
42857|NFIB,0.028133489791651534,Homo sapiens,NFIB,predicted transcription factor,LoVo,None,Colon,0,NFIB
42861|PLAG1,0.028133489791651534,Homo sapiens,PLAG1,tf,LoVo,None,Colon,0,PLAG1
73927|ZNF792,0.028210014449170706,Homo sapiens,ZNF792,,293T,None,None,1,ZNF792
42817|CDX1,0.028362093210418216,Homo sapiens,CDX1,tf,LoVo,None,Colon,0,CDX1
42809|ARNTL2,0.028362093210418216,Homo sapiens,ARNTL2,tf,LoVo,None,Colon,0,ARNTL2
42672|HOXB5,0.028362093210418216,Homo sapiens,HOXB5,tf,LoVo,None,Colon,0,HOXB5
42670|HOXB1,0.028362093210418216,Homo sapiens,HOXB1,tf,LoVo,None,Colon,0,HOXB1
8551|PCGF1,0.028362093210418216,Homo sapiens,PCGF1,cr,HEK293T,Epithelium,Embryonic Kidney,0,PCGF1
42676|HOXD9,0.028362093210418216,Homo sapiens,HOXD9,tf,LoVo,None,Colon,0,HOXD9
42678|IKZF5,0.028362093210418216,Homo sapiens,IKZF5,tf,LoVo,None,Colon,0,IKZF5
49198|F2RL1,0.028362093210418216,Homo sapiens,F2RL1,not sure,HEK293,Epithelium,Embryonic Kidney,0,F2RL1
8554|PCGF5,0.028362093210418216,Homo sapiens,PCGF5,predicted chromatin regulator,HEK293T,Epithelium,Embryonic Kidney,0,PCGF5
42822|DRAP1,0.028362093210418216,Homo sapiens,DRAP1,tf,LoVo,None,Colon,0,DRAP1
42860|PCF11,0.028362093210418216,Homo sapiens,PCF11,not sure,LoVo,None,Colon,0,PCF11
42827|FOXF2,0.028362093210418216,Homo sapiens,FOXF2,predicted transcription factor,LoVo,None,Colon,0,FOXF2
42674|HOXD13,0.028362093210418216,Homo sapiens,HOXD13,tf,LoVo,None,Colon,0,HOXD13
38776|TFDP2,0.028362093210418216,Homo sapiens,TFDP2,tf,LoVo,None,Colon,0,TFDP2
1348|SMC4,0.028362093210418216,Homo sapiens,SMC4,predicted chromatin regulator,HeLa,Epithelium,Cervix,0,SMC4
42834|HOXB7,0.028362093210418216,Homo sapiens,HOXB7,tf,LoVo,None,Colon,0,HOXB7
42675|HOXD4,0.028362093210418216,Homo sapiens,HOXD4,tf,LoVo,None,Colon,0,HOXD4
42879|ZBTB39,0.028362093210418216,Homo sapiens,ZBTB39,tf,LoVo,None,Colon,0,ZBTB39
43548|C10orf12,0.028362093210418216,Homo sapiens,C10orf12,not sure,HEK293T,Epithelium,Embryonic Kidney,0,C10orf12
42873|TOE1,0.028362093210418216,Homo sapiens,TOE1,not sure,LoVo,None,Colon,0,TOE1
42739|NR1I2,0.028362093210418216,Homo sapiens,NR1I2,tf,LoVo,None,Colon,0,NR1I2
42821|DMRT2,0.028363475736379762,Homo sapiens,DMRT2,tf,LoVo,None,Colon,0,DMRT2
64420|PRDM12,0.028424575824764986,Homo sapiens,PRDM12,,HEK293,Epithelium,Embryonic Kidney,1,PRDM12
36659|YBX1,0.028531670252770924,Homo sapiens,YBX1,tf,HEK293,Epithelium,Embryonic Kidney,1,YBX1
42736|NCOA3,0.028573355397424727,Homo sapiens,NCOA3,cr,LoVo,None,Colon,0,NCOA3
38775|CIC,0.028573355397424727,Homo sapiens,CIC,tf,LoVo,None,Colon,0,CIC
73755|FOXD3,0.028573355397424727,Homo sapiens,FOXD3,tf,A549,Epithelium,Lung,0,FOXD3
38710|SATB1,0.028573355397424727,Homo sapiens,SATB1,tf,LoVo,None,Colon,0,SATB1
76550|POLB,0.028573355397424727,Homo sapiens,POLB,other,MCF-7,MCF 7 Cells,None,1,POLB
42855|MYBL1,0.028573355397424727,Homo sapiens,MYBL1,tf,LoVo,None,Colon,0,MYBL1
42652|FERD3L,0.028573355397424727,Homo sapiens,FERD3L,tf,LoVo,None,Colon,0,FERD3L
38837|MSX2,0.028573355397424727,Homo sapiens,MSX2,tf,LoVo,None,Colon,0,MSX2
42663|HESX1,0.028573355397424727,Homo sapiens,HESX1,tf,LoVo,None,Colon,1,HESX1
77092|ZNF555,0.028582966154571177,Homo sapiens,ZNF555,tf,293T,None,None,1,ZNF555
77134|ZNF33B,0.028649658027571745,Homo sapiens,ZNF33B,tf,293T,None,None,0,ZNF33B
65217|ZNF502,0.028677464751382553,Homo sapiens,ZNF502,,HEK293,Epithelium,Embryonic Kidney,0,ZNF502
42751|BACH1,0.028771120623399038,Homo sapiens,BACH1,tf,LoVo,None,Colon,0,BACH1
69821|MDM2,0.028786323453325935,Homo sapiens,MDM2,cr,H1299,Epithelium,Lung,1,MDM2
38816|IRX3,0.028786323453325935,Homo sapiens,IRX3,tf,LoVo,None,Colon,0,IRX3
38637|OTX1,0.028786323453325935,Homo sapiens,OTX1,tf,LoVo,None,Colon,0,OTX1
42856|NFE2L3,0.028786323453325935,Homo sapiens,NFE2L3,tf,LoVo,None,Colon,0,NFE2L3
42745|RELB,0.028786323453325935,Homo sapiens,RELB,tf,LoVo,None,Colon,0,RELB
58995|EWSR1,0.028916846991392076,Homo sapiens,EWSR1,tf,HEK293,Epithelium,Embryonic Kidney,0,EWSR1
51251|KDM1B,0.028975090390493285,Homo sapiens,KDM1B,cr,HepG2,Epithelium,Liver,0,KDM1B
77027|ZNF808,0.028979925926472194,Homo sapiens,ZNF808,other,293T,None,None,1,ZNF808
56895|MAP1LC3A,0.029009632297613275,Homo sapiens,MAP1LC3A,other,IMR90,Fibroblast,Lung,0,MAP1LC3A
42671|HOXB2,0.029009632297613275,Homo sapiens,HOXB2,tf,LoVo,None,Colon,0,HOXB2
42709|ATF6,0.029009632297613275,Homo sapiens,ATF6,tf,LoVo,None,Colon,0,ATF6
68198|ATRX,0.029069657653803094,Homo sapiens,ATRX,cr,K562,Erythroblast,Bone Marrow,1,ATRX
52787|CIITA,0.029158121238850143,Homo sapiens,CIITA,predicted transcription factor,Raji,B Lymphocyte,Blood,1,CIITA
38792|MEIS3,0.029175980587074546,Homo sapiens,MEIS3,tf,LoVo,None,Colon,0,MEIS3
76974|RPA1,0.029209322628756473,Homo sapiens,RPA1,other,HeLa,Epithelium,Cervix,0,RPA1
76572|CENPC,0.029249058760979385,Homo sapiens,CENPC,other,HeLa,Epithelium,Cervix,1,CENPC
38752|DMRT1,0.02939792037746003,Homo sapiens,DMRT1,tf,LoVo,None,Colon,0,DMRT1
77028|ZNF805,0.029465992868500823,Homo sapiens,ZNF805,other,293T,None,None,1,ZNF805
57109|EPO,0.029509454363025434,Homo sapiens,EPO,not sure,RL95-2,None,Uterus,1,EPO
42695|MTF1,0.029509454363025434,Homo sapiens,MTF1,cr,LoVo,None,Colon,0,MTF1
1332|POU2F1,0.029509454363025434,Homo sapiens,POU2F1,tf,HeLa,Epithelium,Cervix,0,POU2F1
62648|MCM5,0.029509454551891856,Homo sapiens,MCM5,,K562,Erythroblast,Bone Marrow,0,MCM5
62802|PTRF,0.02969804582900598,Homo sapiens,PTRF,,K562,Erythroblast,Bone Marrow,1,PTRF
42869|TCFL5,0.029724728678382883,Homo sapiens,TCFL5,tf,LoVo,None,Colon,0,TCFL5
42705|NR5A2,0.02976298348215456,Homo sapiens,NR5A2,tf,LoVo,None,Colon,0,NR5A2
279|BRD7,0.029780693160049054,Homo sapiens,BRD7,tf,BJ,Fibroblast,Skin,0,BRD7
42868|SNAPC4,0.029795494615032614,Homo sapiens,SNAPC4,not sure,LoVo,None,Colon,0,SNAPC4
38822|HOXA7,0.029795494615032614,Homo sapiens,HOXA7,tf,LoVo,None,Colon,0,HOXA7
65181|ZNF250,0.02999808234839363,Homo sapiens,ZNF250,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF250
42888|ZNF395,0.0300497492444865,Homo sapiens,ZNF395,predicted transcription factor,LoVo,None,Colon,0,ZNF395
56544|WWTR1,0.030090601521512716,Homo sapiens,WWTR1,other,HuCCT1,None,None,0,WWTR1
38745|PITX1,0.030112071686616337,Homo sapiens,PITX1,tf,LoVo,None,Colon,0,PITX1
73924|ZNF85,0.030131382148473662,Homo sapiens,ZNF85,,293T,None,None,1,ZNF85
65103|ZNF419,0.03014947575772592,Homo sapiens,ZNF419,,HEK293,Epithelium,Embryonic Kidney,1,ZNF419
38747|TOX4,0.0302572679898227,Homo sapiens,TOX4,tf,LoVo,None,Colon,0,TOX4
77089|ZNF562,0.030341753823945772,Homo sapiens,ZNF562,tf,293T,None,None,1,ZNF562
77070|ZNF626,0.03049239160102113,Homo sapiens,ZNF626,other,293T,None,None,0,ZNF626
77072|ZNF620,0.030532307473950804,Homo sapiens,ZNF620,tf,293T,None,None,0,ZNF620
68962|PRDM14,0.030845231137329565,Homo sapiens,PRDM14,tf,NCCIT,Embryonal carcinoma cell,None,1,PRDM14
42721|HOXA5,0.03088544774917995,Homo sapiens,HOXA5,tf,LoVo,None,Colon,0,HOXA5
38798|ZBED4,0.03130441816405277,Homo sapiens,ZBED4,tf,LoVo,None,Colon,0,ZBED4
42767|ID2,0.031718472031720735,Homo sapiens,ID2,tf,LoVo,None,Colon,0,ID2
38655|HOXC6,0.0317319408839028,Homo sapiens,HOXC6,tf,LoVo,None,Colon,0,HOXC6
77193|HKR1,0.031776957872350464,Homo sapiens,HKR1,tf,293T,None,None,1,HKR1
42660|FOXQ1,0.031803872973198366,Homo sapiens,FOXQ1,tf,LoVo,None,Colon,0,FOXQ1
77031|ZNF799,0.03199562298187608,Homo sapiens,ZNF799,tf,293T,None,None,1,ZNF799
42889|ZNF581,0.03200629756898621,Homo sapiens,ZNF581,predicted transcription factor,LoVo,None,Colon,0,ZNF581
64617|HDAC8,0.03206167715892333,Homo sapiens,HDAC8,cr,K562,Erythroblast,Bone Marrow,1,HDAC8
55216|MAP2K1,0.032124169640908806,Homo sapiens,MAP2K1,not sure,HeLa,Epithelium,Cervix,1,MAP2K1
38764|ZNF706,0.03237252432581883,Homo sapiens,ZNF706,tf,LoVo,None,Colon,0,ZNF706
55206|EGFR,0.03237567445562256,Homo sapiens,EGFR,not sure,HeLa,Epithelium,Cervix,1,EGFR
77100|ZNF529,0.032515286130790966,Homo sapiens,ZNF529,tf,293T,None,None,1,ZNF529
45877|XRCC4,0.03255941882193503,Homo sapiens,XRCC4,tf,K562,Erythroblast,Bone Marrow,0,XRCC4
52110|CGGBP1,0.032657221753232935,Homo sapiens,CGGBP1,tf,1064Sk,Epidermal cell,Foreskin,0,CGGBP1
42732|KMT2B,0.032814172959193144,Homo sapiens,KMT2B,cr,LoVo,None,Colon,0,KMT2B
76420|MAML3,0.03281717878242291,Homo sapiens,MAML3,tf,SK-N-SH,Neuroblastoma cell,Brain,1,MAML3
65101|GTF3A,0.03324085966706675,Homo sapiens,GTF3A,,HEK293,Epithelium,Embryonic Kidney,0,GTF3A
45381|CHD4,0.03338753413884987,Homo sapiens,CHD4,cr,K562,Erythroblast,Bone Marrow,0,CHD4
8784|CHD3,0.03338753413884987,Homo sapiens,CHD3,cr,K562,Erythroblast,Bone Marrow,0,CHD3
77019|ZNF90,0.03347127077892209,Homo sapiens,ZNF90,tf,293T,None,None,0,ZNF90
38709|GLIS3,0.03358439995862439,Homo sapiens,GLIS3,tf,LoVo,None,Colon,0,GLIS3
77162|ZNF205,0.03367365874479167,Homo sapiens,ZNF205,tf,293T,None,None,1,ZNF205
65065|ZNF595,0.03392346807727481,Homo sapiens,ZNF595,,HEK293,Epithelium,Embryonic Kidney,1,ZNF595
77142|ZNF300,0.03397038892353832,Homo sapiens,ZNF300,other,293T,None,None,1,ZNF300
42765|HOXC8,0.034032518223546915,Homo sapiens,HOXC8,tf,LoVo,None,Colon,0,HOXC8
77152|ZNF267,0.03421606928286114,Homo sapiens,ZNF267,tf,293T,None,None,1,ZNF267
43577|CBX7,0.0344214720282654,Homo sapiens,CBX7,cr,None,Fibroblast,Foreskin,0,CBX7
77049|ZNF74,0.0346936564990607,Homo sapiens,ZNF74,tf,293T,None,None,0,ZNF74
49184|EGFA-T1,0.03489906864801129,Homo sapiens,EGFA-T1,other,HeLa,Epithelium,Cervix,0,EGFA-T1
77094|ZNF550,0.03490425638165595,Homo sapiens,ZNF550,tf,293T,None,None,1,ZNF550
42683|ISL2,0.034934400126804765,Homo sapiens,ISL2,tf,LoVo,None,Colon,0,ISL2
76547|CHAT,0.03509082394938945,Homo sapiens,CHAT,other,SH-SY5Y,Neuron,None,0,CHAT
77020|ZNF891,0.035201496559038425,Homo sapiens,ZNF891,other,293T,None,None,0,ZNF891
77034|ZNF791,0.03524471699047699,Homo sapiens,ZNF791,tf,293T,None,None,0,ZNF791
64374|ZNF740,0.03540385081113501,Homo sapiens,ZNF740,,K562,Erythroblast,Bone Marrow,1,ZNF740
77073|ZNF619,0.03573496417413974,Homo sapiens,ZNF619,tf,293T,None,None,0,ZNF619
38644|HSF4,0.03577272959775979,Homo sapiens,HSF4,tf,LoVo,None,Colon,0,HSF4
77126|ZNF430,0.03618979191314836,Homo sapiens,ZNF430,tf,293T,None,None,1,ZNF430
42796|PBX1,0.03719701692531674,Homo sapiens,PBX1,tf,LoVo,None,Colon,0,PBX1
77161|ZNF211,0.037306396302628775,Homo sapiens,ZNF211,tf,293T,None,None,1,ZNF211
57945|SOX15,0.0374306588752889,Homo sapiens,SOX15,tf,CP-A,Epithelium,Esophagus,0,SOX15
77166|ZNF181,0.03781269013455402,Homo sapiens,ZNF181,tf,293T,None,None,0,ZNF181
76684|CDKN1B,0.03804766855116892,Homo sapiens,CDKN1B,other,MM1.S,B Lymphocyte,Blood,1,CDKN1B
38858|MECOM,0.03830218926562656,Homo sapiens,MECOM,tf,LoVo,None,Colon,1,MECOM
38846|CEBPZ,0.038539265107836784,Homo sapiens,CEBPZ,tf,LoVo,None,Colon,0,CEBPZ
38821|HIVEP1,0.03857952456692948,Homo sapiens,HIVEP1,tf,LoVo,None,Colon,0,HIVEP1
76409|ESCO2,0.038609270031343845,Homo sapiens,ESCO2,other,None,None,None,1,ESCO2
77124|ZNF432,0.03861469991765404,Homo sapiens,ZNF432,tf,293T,None,None,1,ZNF432
55365|LOXL1,0.039056792205685975,Homo sapiens,LOXL1,other,None,None,Schlemm's canal,0,LOXL1
77172|ZNF154,0.03931370767465786,Homo sapiens,ZNF154,tf,293T,None,None,1,ZNF154
38725|TFE3,0.03990740695811956,Homo sapiens,TFE3,tf,LoVo,None,Colon,0,TFE3
63187|SIX4,0.04027906675649884,Homo sapiens,SIX4,tf,MCF-7,Epithelium,Breast,1,SIX4
76457|USP7,0.04028057651110528,Homo sapiens,USP7,tf,MDA-MB-231,Epithelium,Mammary Gland,1,USP7
42699|NHLH1,0.04030266007720279,Homo sapiens,NHLH1,predicted transcription factor,LoVo,None,Colon,0,NHLH1
77123|ZNF433,0.0403977877395299,Homo sapiens,ZNF433,tf,293T,None,None,1,ZNF433
65161|ZNF774,0.0404677726011855,Homo sapiens,ZNF774,,HEK293,Epithelium,Embryonic Kidney,0,ZNF774
52587|WIZ,0.040484030014918626,Homo sapiens,WIZ,other,HEK293T,Epithelium,Embryonic Kidney,1,WIZ
42830|GZF1,0.040608034985508856,Homo sapiens,GZF1,tf,LoVo,None,Colon,0,GZF1
34532|GCG,0.040850884892840056,Homo sapiens,GCG,not sure,HEK293T,Epithelium,Embryonic Kidney,0,GCG
77191|ZFP14,0.04095079214805458,Homo sapiens,ZFP14,tf,293T,None,None,1,ZFP14
77018|ZNF93,0.041393067722319155,Homo sapiens,ZNF93,tf,293T,None,None,1,ZNF93
73931|ZNF707,0.041725074695664444,Homo sapiens,ZNF707,,293T,None,None,1,ZNF707
65064|ZNF34,0.04174484133726397,Homo sapiens,ZNF34,,HEK293,Epithelium,Embryonic Kidney,0,ZNF34
73926|ZNF816,0.04179239410581487,Homo sapiens,ZNF816,,293T,None,None,1,ZNF816
77139|ZNF311,0.041856356005760764,Homo sapiens,ZNF311,other,293T,None,None,1,ZNF311
42701|NKX6-1,0.04209018497095679,Homo sapiens,NKX6-1,tf,LoVo,None,Colon,0,NKX6-1
77110|ZNF483,0.04250190661557707,Homo sapiens,ZNF483,tf,293T,None,None,1,ZNF483
38744|RAX2,0.04253315326837004,Homo sapiens,RAX2,tf,LoVo,None,Colon,0,RAX2
64496|ZNF781,0.04268940747598782,Homo sapiens,ZNF781,,HEK293,Epithelium,Embryonic Kidney,1,ZNF781
1168|POLR3G,0.04282237361528629,Homo sapiens,POLR3G,tf,HEK293T,Epithelium,Embryonic Kidney,1,POLR3G
63580|ZNF239,0.04306788262439348,Homo sapiens,ZNF239,,HEK293,Epithelium,Embryonic Kidney,1,ZNF239
8560|RYBP,0.04325188833004401,Homo sapiens,RYBP,tf,HEK293T,Epithelium,Embryonic Kidney,1,RYBP
42704|NR4A2,0.043307184672647936,Homo sapiens,NR4A2,tf,LoVo,None,Colon,1,NR4A2
42808|ADNP2,0.043453985437075904,Homo sapiens,ADNP2,tf,LoVo,None,Colon,1,ADNP2
76929|CD74,0.0436582248731297,Homo sapiens,CD74,other,None,B Lymphocyte,None,1,CD74
42696|MYF6,0.04366769890803729,Homo sapiens,MYF6,tf,LoVo,None,Colon,1,MYF6
42866|RLF,0.0440262340495568,Homo sapiens,RLF,not sure,LoVo,None,Colon,0,RLF
77153|ZNF25,0.04456050818295498,Homo sapiens,ZNF25,tf,293T,None,None,0,ZNF25
77087|ZNF565,0.04471625449573352,Homo sapiens,ZNF565,tf,293T,None,None,1,ZNF565
38782|AEBP2,0.04537275426092269,Homo sapiens,AEBP2,tf,LoVo,None,Colon,1,AEBP2
2|GAPDH,0.04552266693703316,Homo sapiens,GAPDH,not sure,HeLa,Epithelium,Cervix,0,GAPDH
58136|ARID3B,0.04586109722616294,Homo sapiens,ARID3B,predicted transcription factor,OECM1,None,Head and neck,1,ARID3B
77044|ZNF776,0.04594320914086675,Homo sapiens,ZNF776,tf,293T,None,None,1,ZNF776
41630|POLR3GL,0.04600087929657398,Homo sapiens,POLR3GL,tf,IMR90,Fibroblast,Lung,1,POLR3GL
42690|LHX6,0.046132011281611374,Homo sapiens,LHX6,tf,LoVo,None,Colon,0,LHX6
77135|ZNF337,0.0462017692813233,Homo sapiens,ZNF337,tf,293T,None,None,1,ZNF337
73981|PRDM9,0.04626725879465404,Homo sapiens,PRDM9,predicted transcription factor,293T,None,None,0,PRDM9
65215|ZNF784,0.04668993387694148,Homo sapiens,ZNF784,,HEK293,Epithelium,Embryonic Kidney,0,ZNF784
38790|KLF3,0.04677450431859448,Homo sapiens,KLF3,tf,LoVo,None,Colon,1,KLF3
77184|ZKSCAN3,0.04693722626866664,Homo sapiens,ZKSCAN3,tf,293T,None,None,1,ZKSCAN3
65062|ZNF467,0.04708229058170138,Homo sapiens,ZNF467,,HEK293,Epithelium,Embryonic Kidney,1,ZNF467
63264|PTTG1,0.04720187134875964,Homo sapiens,PTTG1,,K562,Erythroblast,Bone Marrow,1,PTTG1
45935|TBL1XR1,0.04721885488693017,Homo sapiens,TBL1XR1,predicted chromatin regulator,K562,Erythroblast,Bone Marrow,1,TBL1XR1
64875|IRF9,0.04732160743703312,Homo sapiens,IRF9,tf,K562,Erythroblast,Bone Marrow,1,IRF9
